record_id,image_seq,subject,subject_middle,section_title,question_no,rank_label,past_exam_refs,question_text,answer_symbol,answer_boolean,explanation_text,source_page_question,source_page_answer,source_image,tags,issue_flag,issue_type,issue_detail,remarks,gpt_check_status,gpt_check_note,human_check_status,human_check_note,final_status
KB2025-169-005,169,行政法,地方自治法,01_地方公共団体の種類・組織,8,A,,広域連合は、条例で定めるところにより、広域連合の長や議会の議員の選挙について、構成団体の住民による直接選挙が可能である（地方自治法291条の5）。,○,true,広域連合の長・議会議員は、条例で定めるところにより構成団体の住民が直接選挙することができる（地方自治法291条の5）。本肢は正しい。,440,441,0169.png,地方自治法|地方公共団体の組合|広域連合|直接選挙|地方自治法291条の5,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「8 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-169-006,169,行政法,地方自治法,01_地方公共団体の種類・組織,1,A,,都道府県の境界にわたる市町村の境界変更に関する事項については、条例でなければならない。,×,false,都道府県の境界にわたる市町村の境界変更については、条例ではなく法律によらなければならない（地方自治法6条等）。条例で定めることはできない。本肢は誤り。,440,441,0169.png,地方自治法|境界|境界変更|都道府県の境界|法律,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-169-007,169,行政法,地方自治法,01_地方公共団体の種類・組織,2,B,,市町村の境界に関する争論について都道府県知事が行った裁定に不服があるときは、関係市町村は、境界の確定について出訴することができる。,×,false,地方自治法第9条により、都道府県知事の裁定に不服がある場合、関係市町村は出訴することができず、裁定に従う必要があるため、本肢は誤りである。,440,441,0169.png,地方自治法|境界|境界争い|解決手続|地方自治法9条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「2 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-170-001,170,行政法,地方自治法,02_地方公共団体の事務,1,B,,普通地方公共団体が処理する事務は、地域における事務およびその他の事務で法律またはこれに基づく政令により処理することとされるものである（地方自治法2条2項）。,○,true,地方自治法2条2項は、普通地方公共団体が地域における事務及びその他の事務で法律または政令に基づき処理することとされるものを処理すると定める。本肢は正しい。,442,443,0170.png,地方自治法|地方公共団体の事務|処理事務|地方自治法2条2項,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-170-002,170,行政法,地方自治法,02_地方公共団体の事務,2,B,,自治事務の処理については、法律に別段の定めがある場合でも全て地方公共団体の自主性が尊重され、国は関与することができない。,×,false,自治事務については原則として地方の自主性が尊重されるが、法律に別段の定めがある場合には国等の関与が認められる（地方自治法2条11項等）。国の関与が一切認められないわけではない。本肢は誤り。,442,443,0170.png,地方自治法|地方公共団体の事務|自治事務|国の関与|地方自治法2条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「2 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-170-003,170,行政法,地方自治法,02_地方公共団体の事務,3,A,,「自治事務」とは、地方公共団体が処理する事務のうち、法定受託事務以外のものをいう（地方自治法2条8項）。,○,true,地方自治法2条8項は、自治事務を「地方公共団体が処理する事務のうち、法定受託事務以外のもの」と定義する。本肢は正しい。,442,443,0170.png,地方自治法|地方公共団体の事務|自治事務|法定受託事務|地方自治法2条8項,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-170-004,170,行政法,地方自治法,02_地方公共団体の事務,4,B,,地方自治法は、かつての旧法が定めていた機関委任事務制度のような仕組みを定めていないため、現在行ってて普通地方公共団体が処理する事務は、その全てが自治事務である。,×,false,地方自治法第2条9項により、地方公共団体が国の事務を受託する場合には法定受託事務と国の直轄事務があり、本肢の記述は誤りである。,442,443,0170.png,地方自治法|地方公共団体の事務|法定受託事務|地方自治法2条9項,1,原本復元済み,問題文が小字で正確に読み取れず。answer_symbolは右欄「4 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,vision_restored,Vision復元 2026-04-03,reviewed
KB2025-170-005,170,行政法,地方自治法,02_地方公共団体の事務,5,A,,法定受託事務には、第1号法定受託事務（国が本来果たすべき役割に係るもの）と第2号法定受託事務（都道府県が本来果たすべき役割に係るもの）の2種類があるが、第2号は廃止され現在は第1号のみが存在する。,×,false,法定受託事務は現在でも第1号法定受託事務（国が本来果たすべき役割に係るもの：地方自治法2条9項1号）と第2号法定受託事務（都道府県が本来果たすべき役割に係るもの：同条9項2号）の2種類が存在する。本肢は誤り。,442,443,0170.png,地方自治法|地方公共団体の事務|法定受託事務|第1号|第2号|地方自治法2条9項,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-170-006,170,行政法,地方自治法,02_地方公共団体の事務,6,A,,普通地方公共団体が処理する事務のうち、自治事務についても、法定受託事務と同様に、地方自治法により複数の種類が法定されている。,×,false,地方自治法第2条により、自治事務は法定受託事務とは異なり、複数の種類が法定されていないため、本肢は誤りである。,442,443,0170.png,地方自治法|地方公共団体の事務|事務処理範囲|地方自治法2条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「6 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-171-001,171,行政法,地方自治法,02_地方公共団体の事務,7,C,,地方公共団体に関する法令の規定は、地方公共団体に対して本旨を達成するよう努めることを義務付けるものであり、地方の自主立法を促進する趣旨で設けられているものでなければならない。,×,false,地方自治法3条は地方公共団体の在り方等を定めるが、本肢の内容は地方自治法の趣旨・条文の記述として誤りがある。地方自治の本旨（住民自治・団体自治）は保障されるが、法令の規定の位置づけが本肢とは異なる。本肢は誤り。,444,445,0171.png,地方自治法|地方公共団体の事務|自治立法|地方自治法3条,0,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「7 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-171-002,171,行政法,地方自治法,02_地方公共団体の事務,8,B,,法律またはこれに基づく政令により地方公共団体が処理することとされていた事務は、地方公共団体の事務として処理することができる。,○,true,地方公共団体が処理する事務は地域における事務およびその他の事務で法律または政令により処理することとされるものを含む（地方自治法2条2項）。本肢は正しい。,444,445,0171.png,地方自治法|地方公共団体の事務|法定事務|地方自治法2条2項,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「8 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-171-003,171,行政法,地方自治法,02_地方公共団体の事務,9,C,,地方公共団体は、その事務を処理するに当たっては、住民の福祉の増進に努めるとともに、最少の経費で最大の効果を挙げるようにしなければならない（地方自治法2条14項）。,○,true,地方自治法2条14項は、地方公共団体が事務を処理するにあたって住民の福祉増進を図るとともに最少の経費で最大の効果を挙げるよう努めることを定める。本肢は正しい。,444,445,0171.png,地方自治法|地方公共団体の事務|住民の福祉|最少経費最大効果|地方自治法2条14項,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-171-004,171,行政法,地方自治法,02_地方公共団体の事務,10,B,,地方公共団体は、常にその組織及び運営の合理化に努めるとともに、他の地方公共団体に協力を求めてその規模の適正化を図らなければならない。,×,false,地方自治法2条16項は、法令に違反してした地方公共団体の行為はその効力を有しない（無効）と定める。本肢の記述がこれと異なる内容の場合は誤りとなる。本肢は誤り。,444,445,0171.png,地方自治法|地方公共団体の事務|法令違反|無効|地方自治法2条16項,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「10 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-171-005,171,行政法,地方自治法,02_地方公共団体の事務,11,B,,普通地方公共団体が法令に違反してその事務を処理した場合には、その行為は法律上の効力を有しないこととされる（地方自治法2条16項）。これに違反して行った地方公共団体の行為は無効である。,○,true,地方自治法2条16項は法令違反の地方公共団体の行為の無効を定める。本肢は正しい。,444,445,0171.png,地方自治法|地方公共団体の事務|法令違反|無効|地方自治法2条16項,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「11 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-172-001,172,行政法,地方自治法,03_議会（組織・権限・運営）,1,B,,地方議会の議員定数は条例で定めるが、都道府県・市町村の議員定数についての人口規模に応じた上限はなく、各地方公共団体が自由に定めることができる。,×,false,都道府県および市町村の議会の議員定数は条例で定めるが（地方自治法90条1項・91条1項）、人口規模に応じた上限が廃止された現行法でも、条例で定めるに際して合理的な範囲で設定する必要がある。本肢の「上限なし」という趣旨の記述は誤り。,446,447,0172.png,地方自治法|議会|議員定数|条例|地方自治法90条|地方自治法91条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-172-002,172,行政法,地方自治法,03_議会（組織・権限・運営）,2,A,,普通地方公共団体の議会は、常置機関として設置され、また地方公共団体の廃置分合その他の規定の提案権限等が設けられている。,○,true,普通地方公共団体の議会は常置機関として設置され（地方自治法89条1項）、様々な議決権・提案権等が認められている。本肢は正しい。,446,447,0172.png,地方自治法|議会|常置機関|地方自治法89条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「2 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-172-003,172,行政法,地方自治法,03_議会（組織・権限・運営）,3,C,,普通地方公共団体の議会の議員は、地方公共団体の議会の議員および非常勤の職員と兼ねることができない。,×,false,地方自治法第92条の2により、普通地方公共団体の議員は非常勤の職員と兼ねることができるため、本肢は誤りである。,446,447,0172.png,地方自治法|議会|議員|兼職禁止|兼業禁止|地方自治法92条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「3 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-172-004,172,行政法,地方自治法,03_議会（組織・権限・運営）,4,B,,地方公共団体は、それぞれの議会の議員の定数を条例で定めるが、議員の任期について条例で定めることはできない。,○,true,地方自治法第93条により、議員の定数は条例で定めることができるが、任期については条例で定めることができないため、本肢は正しい。,446,447,0172.png,地方自治法|議会|議員選挙|地方自治法93条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「4 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-172-005,172,行政法,地方自治法,03_議会（組織・権限・運営）,5,A,,村は、議会を設置せず、選挙権を有する者全員をもって組織する総会を設けることができる（地方自治法94条）。,○,true,地方自治法94条は、村においては議会を設けず、選挙権を有する者全員をもって組織する総会（町村総会）を設けることができると定める。本肢は正しい。,446,447,0172.png,地方自治法|議会|町村総会|地方自治法94条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-172-006,172,行政法,地方自治法,03_議会（組織・権限・運営）,6,A,,都道府県は、条例で、議会を置かず、議会の議員および長の選挙権を有する者の総会を設けることができる。,×,false,地方自治法第109条により、都道府県は議会を置かずに総会を設けることはできないため、本肢は誤りである。,446,447,0172.png,地方自治法|議会|委員会|常任委員会|地方自治法109条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「6 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-173-001,173,行政法,地方自治法,03_議会（組織・権限・運営）,1,B,,条例の制定や予算の議決など、法律に特別の定めがある場合を除けば、普通地方公共団体の執行機関が単独で行うことができ、議会の議決は必要としない。,×,false,条例の制定・改廃、予算の議決等は議会の議決事項として地方自治法96条に列挙されており、これらは原則として議会の議決が必要である。執行機関が単独で行えるものではない。本肢は誤り。,448,449,0173.png,地方自治法|議会|権限|議決事項|条例|地方自治法96条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-173-002,173,行政法,地方自治法,03_議会（組織・権限・運営）,2,B,,普通地方公共団体の議会は、住民訴訟の対象とされた当該普通地方公共団体の不当利得返還請求権が裁判において確定したのちは、当該請求権に関する権利放棄の議決をすることはできない。,×,false,地方自治法96条により、議会は不当利得返還請求権に関する権利放棄の議決を行うことができるため、本肢は誤りである。,448,449,0173.png,地方自治法|議会|権限|議決事項|地方自治法96条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「2 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-173-003,173,行政法,地方自治法,03_議会（組織・権限・運営）,3,A,,議会の議決は、既に行われた行為について後から追認するものは認められず、議会は必ず事前に議決を行わなければならない。,×,false,地方自治法は一定の場合に議会の追認（後から行われた議決）を認める場合がある（地方自治法179条の専決処分に対する承認等）。事前議決が原則だが追認が認められない旨は誤り。本肢は誤り。,448,449,0173.png,地方自治法|議会|権限|議決|追認|専決処分|地方自治法179条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「3 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-173-004,173,行政法,地方自治法,03_議会（組織・権限・運営）,4,A,,地方自治法の規定する議会の議決事項は、自治事務に係るものに限られており、法定受託事務については議会の議決事項とはならない。,×,false,地方自治法96条の議決事項には法定受託事務も含まれ、自治事務のみに限られるわけではない。本肢は誤り。,448,449,0173.png,地方自治法|議会|権限|議決事項|自治事務|法定受託事務|地方自治法96条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-174-001,174,行政法,地方自治法,03_議会（組織・権限・運営）,5,B,,普通地方公共団体の議会は、法定受託事務を含む地方公共団体の事務の全般について、地方自治法100条に基づく調査（百条調査）を行うことができる。,×,false,地方自治法100条の調査権（百条調査）は、自治事務についてはすべての事務、法定受託事務については一部に制限があるとされており、法定受託事務のすべてについて無制限に調査できるわけではない。本肢は誤り。,450,451,0174.png,地方自治法|議会|権限|百条調査|法定受託事務|地方自治法100条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「5 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-174-002,174,行政法,地方自治法,03_議会（組織・権限・運営）,6,B,,議会が当該普通地方公共団体の事務に関する調査を行うため特に必要があると認められることにより、選挙人その他の関係人に出頭および証言または記録の提出を請求した場合に、正当な理由がないのに、これを拒否したときは、条例の定めるところにより、2年以下の懲役または100万円以下の罰金に処することができる。,×,false,地方自治法100条に基づく調査権において、証人喚問等の拒否に対する罰則は定められていないため、本肢は誤りである。,450,451,0174.png,地方自治法|議会|権限|百条調査|証人喚問|地方自治法100条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「6 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-174-003,174,行政法,地方自治法,03_議会（組織・権限・運営）,7,C,,百条調査委員会の調査において、証人が正当な理由なく出頭・証言・記録提出を拒んだ場合には、100万円以下の過料に処することができる（地方自治法100条3項）。,○,true,地方自治法100条3項（正確には同条3項～）は、正当な理由なく証言等を拒む者には100万円以下の過料を科することができると定める。本肢は正しい。,450,451,0174.png,地方自治法|議会|権限|百条調査|過料|地方自治法100条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「7 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-174-004,174,行政法,地方自治法,03_議会（組織・権限・運営）,8,C,,議会は、選挙人その他の関係人が公務員たる地位において知り得た事実について、その者から職務上の秘密に属するものであることを理由に当該事実に関する証言または記録の提出を拒否されたときは、議員数の3分の2以上が出席しその4分の3以上の特別多数決に基づき、当該事実に関する証言または記録の提出が得られないときには公の利益が害される旨の声明を公にすることにより、選挙人その他の関係人の守秘義務を解除することができる。,×,false,地方自治法203条により、議会は職務上の秘密に関する証言を求めることができないため、本肢は誤りである。,450,451,0174.png,地方自治法|議会|権限|議員報酬|費用弁償|地方自治法203条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「8 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-175-001,175,行政法,地方自治法,03_議会（組織・権限・運営）,1,B,,普通地方公共団体の議会は、原則として、議会が招集する。,×,false,普通地方公共団体の議会を招集するのは議会ではなく当該地方公共団体の長（首長）であることが原則である（地方自治法101条1項）。臨時会の招集請求は議員等から行うことができるが、招集は長が行う。本肢は誤り。,452,453,0175.png,地方自治法|議会|招集|長による招集|地方自治法101条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-175-002,175,行政法,地方自治法,03_議会（組織・権限・運営）,2,B,,普通地方公共団体の議会には、定例会と臨時会があり、定例会は毎年、条例で定める回数を招集しなければならない。,○,true,地方自治法改正（平成24年）後の現行法は、定例会・臨時会の区別を廃止してすべて通常の議会とする立法もあるが、条例で定める回数の定例会を招集する仕組みも維持されている（地方自治法102条）。本肢は正しい。,452,453,0175.png,地方自治法|議会|定例会|臨時会|招集|地方自治法102条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「2 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-175-003,175,行政法,地方自治法,03_議会（組織・権限・運営）,3,B,,地方公共団体の議会は、年4回以内において条例で定める回数の会議を開くこととされており、それ以上の会議を開催する場合には内閣の承認が必要である。,×,false,年4回以内という旧制度の上限は変更されており、定例会の回数については条例で定める（地方自治法102条）。内閣の承認など要件とされていない。本肢は誤り。,452,453,0175.png,地方自治法|議会|定例会|招集回数|地方自治法102条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「3 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-175-004,175,行政法,地方自治法,03_議会（組織・権限・運営）,1,B,,普通地方公共団体の議会の議長は、自らが所属する常任委員会でない委員会に出席し、発言することはできない。,×,false,地方自治法103条により、議長は他の委員会に出席し発言することができるため、本肢は誤りである。,452,453,0175.png,地方自治法|議会|議長|副議長|選挙|任期|地方自治法103条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「1 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-175-005,175,行政法,地方自治法,03_議会（組織・権限・運営）,2,B,,普通地方公共団体の議会の議長および副議長は、議会の許可を得ることによってのみ辞職することができる。,×,false,地方自治法108条により、議長および副議長は議会の許可を得ずに辞職できるため、本肢は誤りである。,452,453,0175.png,地方自治法|議会|議長|副議長|辞職|解職|地方自治法108条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「2 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-176-001,176,行政法,地方自治法,03_議会（組織・権限・運営）,1,A,,普通地方公共団体の議会には、常任委員会を必ず設置しなければならない。,×,false,常任委員会は、議会が条例で設置するものとされており（地方自治法109条1項）、必置義務があるわけではない。本肢は誤り。,454,455,0176.png,地方自治法|議会|委員会|常任委員会|地方自治法109条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-176-002,176,行政法,地方自治法,03_議会（組織・権限・運営）,2,B,,普通地方公共団体の議会の議員は、地方自治法上、議会の議決を得れば、同時に2つの常任委員会の委員を兼ねることができる。,×,false,地方自治法109条により、議員は同時に2つの常任委員会の委員を兼ねることはできないため、本肢は誤りである。,454,455,0176.png,地方自治法|議会|委員会|委員の兼務|地方自治法109条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「2 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-176-003,176,行政法,地方自治法,03_議会（組織・権限・運営）,3,B,,特別委員会や常任委員会は、閉会中も付議された特定事件について審査を継続することができる（地方自治法109条8項・110条）。,○,true,地方自治法109条8項は委員会が閉会中も付議事件を調査・審査できることを定める。特別委員会・常任委員会が閉会中に活動できる旨は正しい。本肢は正しい。,454,455,0176.png,地方自治法|議会|委員会|閉会中審査|地方自治法109条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「3 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-176-004,176,行政法,地方自治法,03_議会（組織・権限・運営）,4,B,,常任委員会、特別委員会および議会運営委員会は、それぞれ参考人の出頭を求め、その意見を聴くことができる。,×,false,地方自治法109条により、常任委員会、特別委員会および議会運営委員会は参考人の出頭を求めることができないため、本肢は誤りである。,454,455,0176.png,地方自治法|議会|委員会|委員配当|地方自治法109条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「4 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-176-005,176,行政法,地方自治法,03_議会（組織・権限・運営）,1,A,,条例の提供においては、普通地方公共団体の長のみが行うことができる。,×,false,条例の制定改廃の議案は、長だけでなく議員も提案することができる（地方自治法112条・149条1号）。一方、議員が条例案を提案するには議員定数の12分の1以上の賛成が必要である（地方自治法112条2項）。本肢は誤り。,454,455,0176.png,地方自治法|議会|会議|条例提案権|地方自治法112条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-176-006,176,行政法,地方自治法,03_議会（組織・権限・運営）,2,B,,普通地方公共団体の議会の議員は、予算についての議案について、長に対して提案することができる。,×,false,予算の提案権は長に専属する（地方自治法112条）。議員は予算に関する議案を提出することはできない。本肢は誤り。,454,455,0176.png,地方自治法|議会|会議|予算提案権|長の専権|地方自治法112条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-176-007,176,行政法,地方自治法,03_議会（組織・権限・運営）,3,B,,普通地方公共団体の常任委員会、議会運営委員会又は特別委員会は、原則として、議会の議決すべき事件のうちその部門に属する当該普通地方公共団体の事務に関するものにつき、議会に議案を提出する権限を有する。,×,false,地方自治法115条により、常任委員会等は議案を提出する権限を持たないため、本肢は誤りである。,454,455,0176.png,地方自治法|議会|会議|公開の原則|秘密会|地方自治法115条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「3 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-177-001,177,行政法,地方自治法,03_議会（組織・権限・運営）,4,A,,普通地方公共団体の議会は、議員定数の3分の1以上の議員が出席しないと、議決を開くことができる。,○,true,地方自治法113条は、普通地方公共団体の議会は議員定数の半数以上の議員が出席しなければ会議を開くことができないと定める（定足数）。本肢の内容が正しいか確認要（answer_symbol右欄「4 ○」より）。,456,457,0177.png,地方自治法|議会|会議|定足数|地方自治法113条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「4 ○」から確認。内容要再確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-177-002,177,行政法,地方自治法,03_議会（組織・権限・運営）,5,B,,普通地方公共団体の議会は、議長または議員3人以上の発議により、出席議員の3分の2以上の多数で議決したときは、秘密会を開くことができる。,×,false,地方自治法116条により、秘密会の開催には議長または議員5人以上の発議が必要であるため、本肢は誤りである。,456,457,0177.png,地方自治法|議会|会議|発言権|地方自治法116条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「5 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-177-003,177,行政法,地方自治法,03_議会（組織・権限・運営）,6,B,,普通地方公共団体の議会の議員は、公務によらない場合において欠席しようとするときは、議長にその旨を届け出なければならない（地方自治法117条）。,○,true,地方自治法117条は、議員が公務でない理由で欠席する場合には議長に届け出ることを義務付けている。本肢は正しい。,456,457,0177.png,地方自治法|議会|会議|欠席届|地方自治法117条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「6 ○」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-177-004,177,行政法,地方自治法,03_議会（組織・権限・運営）,7,B,,普通地方公共団体の議会の会議録が書面をもって作成されているときには、当該普通地方公共団体の長および議会において定めた2人以上の議員が署名しなければならない。,×,false,地方自治法123条により、会議録は議会の長および議員1人の署名で足りるため、本肢は誤りである。,456,457,0177.png,地方自治法|議会|会議|会議録|地方自治法123条,1,読取揺れ,問題文が小字で正確に読み取れず。answer_symbolは右欄「7 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,auto_extracted,GPT復元 2026-04-03,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-177-005,177,行政法,地方自治法,09_直接請求,1,B,,連署の紹介者のいる請願を提出するためには、連署者は1人以上いれば足りる。,×,false,地方自治法124条は、普通地方公共団体に請願しようとする者は、議員の紹介により請願書を提出しなければならないと定める。連署者の人数については条例等で定められるが、1人以上というような特段の規定はなく、本肢の内容には誤りがある。本肢は誤り。,456,457,0177.png,地方自治法|請願|紹介議員|連署|地方自治法124条,0,読取揺れ,問題文の細部不確実。answer_symbolは右欄「1 ×」から確認,past_exam_refs欄の出典不明（左欄マージン小字のため判別困難）,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
KB2025-177-006,177,行政法,地方自治法,03_議会（組織・権限・運営）,1,B,,普通地方公共団体の議会は、除名された議員が再び当選した場合には、再度その議員を除名することができる。,×,false,除名された議員が再び当選したときは、議会はこれを拒むことができない（地方自治法136条2項）。前回の除名を理由に同じ議員を再び除名することは許されない。本肢は誤り。,456,457,0177.png,地方自治法|議員の地位|除名|再当選|地方自治法136条,0,,,,pending,,gpt_explanation,GPT生成 2026-04-03,reviewed
